x,y=sin(x),y=cos(x)
-3.1158290174667447,-0.025760786051214558,2.9960182914121414
-3.1152006360978897,-0.026388953755509446,2.9958217387181376
-3.1145722547290347,-0.027017111039779416,2.9956204542663856
-3.11394387336018,-0.02764525765598786,2.9954144383748043
-3.113315491991325,-0.028273393356103738,2.9952036913687863
-3.1126871106224705,-0.028901517892098525,2.9949882135811965
-3.1120587292536155,-0.029529631015949888,2.994768005352371
-3.1114303478847605,-0.03015773247963867,2.9945430670301194
-3.110801966515906,-0.030785822035150314,2.9943133989697204
-3.110173585147051,-0.031413899434476304,2.994079001533924
-3.109545203778196,-0.03204196442961158,2.9938398750929487
-3.1089168224093413,-0.032670016772555995,2.9935960200244853
-3.1082884410404863,-0.033298056215315716,2.99334743671369
-3.1076600596716317,-0.03392608250990023,2.993094125553189
-3.1070316783027767,-0.034554095408326005,2.9928360869430737
-3.1064032969339217,-0.035182094662613454,2.9925733212909056
-3.105774915565067,-0.035810080024788374,2.9923058290117095
-3.105146534196212,-0.036438051246883395,2.992033610527977
-3.104518152827357,-0.03706600808093539,2.991756666269664
-3.1038897714585025,-0.03769395027898691,2.9914749966741914
-3.1032613900896475,-0.03832187759308761,2.9911886021864422
-3.102633008720793,-0.038949789775291274,2.9908974832587636
-3.102004627351938,-0.03957768657765941,2.990601640350963
-3.101376245983083,-0.040205567752258274,2.9903010739303113
-3.1007478646142284,-0.0408334330511603,2.9899957844715384
-3.1001194832453733,-0.04146128222644552,2.989685772456834
-3.0994911018765188,-0.04208911503019854,2.9893710383758485
-3.0988627205076638,-0.04271693121451224,2.9890515827256876
-3.0982343391388087,-0.0433447305314847,2.988727406010918
-3.097605957769954,-0.04397251273322068,2.9883985087435607
-3.096977576401099,-0.04460027757183301,2.9880648914430927
-3.096349195032244,-0.04522802479944006,2.9877265546364473
-3.0957208136633896,-0.04585575416816716,2.9873834988580117
-3.0950924322945346,-0.046483465430148,2.9870357246496253
-3.09446405092568,-0.047111158337521664,2.9866832325605817
-3.093835669556825,-0.04773883264243625,2.9863260231476247
-3.09320728818797,-0.04836648809704587,2.98596409697495
-3.0925789068191154,-0.04899412445351209,2.9855974546142026
-3.0919505254502604,-0.04962174146400534,2.9852260966444764
-3.0913221440814054,-0.05024933888070235,2.984850023652314
-3.090693762712551,-0.05087691645578759,2.984469236231705
-3.090065381343696,-0.05150447394145472,2.984083734984084
-3.0894369999748412,-0.05213201108990352,2.983693520518333
-3.088808618605986,-0.05275952765334361,2.9832985934507765
-3.088180237237131,-0.05338702338399137,2.982898954405183
-3.0875518558682766,-0.05401449803407145,2.982494604012764
-3.0869234744994216,-0.05464195135581812,2.9820855429121704
-3.086295093130567,-0.05526938310147231,2.9816717717494963
-3.085666711761712,-0.055896793023285235,2.981253291178272
-3.085038330392857,-0.05652418087351542,2.980830101859469
-3.0844099490240025,-0.057151546404430084,2.9804022044614937
-3.0837815676551474,-0.057778889368306593,2.97996959966019
-3.0831531862862924,-0.0584062095174299,2.9795322881388366
-3.082524804917438,-0.059033506604093955,2.9790902705881463
-3.081896423548583,-0.059660780380603164,2.9786435477062647
-3.0812680421797283,-0.06028803059926935,2.978192120198769
-3.0806396608108733,-0.0609152570124154,2.9777359887786683
-3.0800112794420182,-0.06154245937237231,2.9772751541663993
-3.0793828980731637,-0.062169637431480525,2.9768096170898293
-3.0787545167043087,-0.06279679094209145,2.9763393782842518
-3.0781261353354537,-0.06342391965656484,2.9758644384923856
-3.077497753966599,-0.06405102332727025,2.975384798464377
-3.076869372597744,-0.06467810170658844,2.9749004589577934
-3.0762409912288895,-0.06530515454690838,2.9744114207376264
-3.0756126098600345,-0.06593218160063094,2.9739176845762887
-3.0749842284911795,-0.06655918262016577,2.9734192512536124
-3.074355847122325,-0.06718615735793289,2.9729161215568505
-3.07372746575347,-0.06781310556636393,2.9724082962806713
-3.073099084384615,-0.06844002699789974,2.9718957762271607
-3.0724707030157603,-0.06906692140499171,2.97137856220582
-3.0718423216469053,-0.06969378854010323,2.970856655033564
-3.0712139402780507,-0.07032062815570671,2.970330055534721
-3.0705855589091957,-0.07094744000428718,2.9697987645410286
-3.0699571775403407,-0.0715742238383393,2.969262782891636
-3.069328796171486,-0.07220097941036878,2.968722111433101
-3.068700414802631,-0.07282770647289388,2.968176751019388
-3.0680720334337765,-0.07345440477844228,2.9676267025118683
-3.0674436520649215,-0.0740810740795548,2.9670719667793173
-3.0668152706960665,-0.07470771412878242,2.966512544697913
-3.066186889327212,-0.07533432467868763,2.965948437151236
-3.065558507958357,-0.07596090548184592,2.9653796450302683
-3.064930126589502,-0.07658745629084317,2.964806169233389
-3.0643017452206474,-0.07721397685827713,2.9642280106663765
-3.0636733638517923,-0.07784046693675883,2.9636451702424043
-3.0630449824829378,-0.07846692627890954,2.963057648882041
-3.0624166011140828,-0.07909335463736443,2.9624654475132486
-3.0617882197452277,-0.07971975176476963,2.961868567071381
-3.061159838376373,-0.08034611741378353,2.961267008499183
-3.060531457007518,-0.08097245133707832,2.960660772746787
-3.0599030756386636,-0.08159875328733696,2.960049860771714
-3.0592746942698086,-0.08222502301725677,2.9594342735388697
-3.0586463129009536,-0.0828512602795465,2.958814012020545
-3.058017931532099,-0.08347746482692767,2.9581890771964146
-3.057389550163244,-0.08410363641213608,2.9575594700535315
-3.056761168794389,-0.08472977478791925,2.956925191586331
-3.0561327874255344,-0.08535587970703774,2.9562862427966263
-3.0555044060566794,-0.08598195092226671,2.9556426246936054
-3.054876024687825,-0.08660798818639281,2.954994338293834
-3.05424764331897,-0.08723399125221792,2.954341384621248
-3.053619261950115,-0.08785995987255604,2.953683764707157
-3.0529908805812602,-0.08848589380023482,2.9530214795902414
-3.052362499212405,-0.0891117927880969,2.9523545303165477
-3.05173411784355,-0.08973765658899739,2.951682917939491
-3.0511057364746956,-0.09036348495580535,2.9510066435198516
-3.0504773551058406,-0.09098927764140506,2.9503257081257717
-3.049848973736986,-0.09161503439869322,2.949640112832758
-3.049220592368131,-0.09224075498058242,2.948949858723673
-3.048592210999276,-0.09286643913999824,2.948254946888742
-3.0479638296304215,-0.09349208662988062,2.9475553784255455
-3.0473354482615664,-0.09411769720318533,2.9468511544390172
-3.0467070668927114,-0.09474327061288136,2.9461422760414457
-3.046078685523857,-0.09536880661195242,2.9454287443524723
-3.045450304155002,-0.09599430495339827,2.944710560499084
-3.0448219227861473,-0.09661976539023179,2.943987725615619
-3.0441935414172923,-0.0972451876754826,2.943260240843761
-3.0435651600484372,-0.09787057156219406,2.942528107332537
-3.0429367786795827,-0.09849591680342469,2.941791326238317
-3.0423083973107277,-0.0991212231522496,2.9410498987248115
-3.041680015941873,-0.09974649036175745,2.940303825963071
-3.041051634573018,-0.10037171818505419,2.9395531091314804
-3.040423253204163,-0.10099690637525996,2.9387977494157616
-3.0397948718353085,-0.10162205468551053,2.9380377480089708
-3.0391664904664535,-0.10224716286895878,2.937273106111492
-3.0385381090975985,-0.10287223067877209,2.936503824931041
-3.037909727728744,-0.10349725786813378,2.935729905682662
-3.037281346359889,-0.10412224419024455,2.9349513495887227
-3.0366529649910343,-0.10474718939831945,2.934168157878916
-3.0360245836221793,-0.10537209324559155,2.933380331790254
-3.0353962022533243,-0.10599695548530891,2.9325878725670727
-3.0347678208844697,-0.10662177587073603,2.9317907814610233
-3.0341394395156147,-0.10724655415515526,2.930989059731072
-3.03351105814676,-0.10787129009186382,2.9301827086435015
-3.032882676777905,-0.10849598343417738,2.9293717294719044
-3.03225429540905,-0.10912063393542713,2.928556123497183
-3.0316259140401955,-0.10974524134896121,2.92773589200755
-3.0309975326713405,-0.11036980542814603,2.9269110362985193
-3.0303691513024855,-0.11099432592636382,2.9260815576729127
-3.029740769933631,-0.11161880259701405,2.925247457440853
-3.029112388564776,-0.11224323519351476,2.92440873691976
-3.0284840071959214,-0.11286762346929965,2.9235653974343543
-3.0278556258270664,-0.11349196717782173,2.9227174403166494
-3.0272272444582113,-0.11411626607255021,2.9218648669059535
-3.0265988630893568,-0.11474051990697204,2.9210076785488663
-3.0259704817205018,-0.11536472843459329,2.920145876599275
-3.0253421003516467,-0.11598889140893659,2.9192794624183556
-3.024713718982792,-0.11661300858354254,2.9184084373745676
-3.024085337613937,-0.11723707971197114,2.9175328028436534
-3.0234569562450826,-0.11786110454779887,2.916652560208637
-3.0228285748762276,-0.11848508284462218,2.915767710859818
-3.0222001935073726,-0.11910901435605462,2.914878256194775
-3.021571812138518,-0.11973289883572819,2.9139841976183596
-3.020943430769663,-0.1203567360372948,2.9130855365426935
-3.020315049400808,-0.12098052571442368,2.9121822743871704
-3.0196866680319534,-0.12160426762080287,2.911274412578449
-3.0190582866630984,-0.12222796151014055,2.9103619525504536
-3.018429905294244,-0.12285160713616212,2.9094448957443726
-3.017801523925389,-0.12347520425261381,2.908523243608652
-3.017173142556534,-0.12409875261325966,2.907596997598998
-3.0165447611876792,-0.12472225197188294,2.9066661591783727
-3.015916379818824,-0.12534570208228768,2.9057307298169905
-3.0152879984499696,-0.12596910269829548,2.9047907109923177
-3.0146596170811146,-0.12659245357374935,2.9038461041890686
-3.0140312357122596,-0.12721575446251054,2.902896910899205
-3.013402854343405,-0.12783900511846008,2.901943132621934
-3.01277447297455,-0.12846220529550015,2.9009847708637007
-3.012146091605695,-0.1290853547475515,2.9000218271381923
-3.0115177102368405,-0.129708453228555,2.8990543029663347
-3.0108893288679854,-0.13033150049247288,2.898082199876283
-3.010260947499131,-0.13095449629328587,2.8971055194034308
-3.009632566130276,-0.1315774403849968,2.8961242630903956
-3.009004184761421,-0.13220033252162752,2.895138432487027
-3.0083758033925663,-0.1328231724572205,2.8941480291503967
-3.0077474220237113,-0.13344595994584008,2.8931530546447997
-3.0071190406548567,-0.13406869474156957,2.892153510541751
-3.0064906592860017,-0.1346913765985148,2.8911493984199823
-3.0058622779171467,-0.13531400527080129,2.890140719865441
-3.005233896548292,-0.1359365805125754,2.889127476471289
-3.004605515179437,-0.1365591020780061,2.8881096698378923
-3.003977133810582,-0.13718156972128204,2.8870873015728304
-3.0033487524417275,-0.13780398319661333,2.886060373290885
-3.0027203710728725,-0.1384263422582327,2.8850288866140397
-3.002091989704018,-0.1390486466603926,2.8839928431714794
-3.001463608335163,-0.13967089615736886,2.8829522445995845
-3.000835226966308,-0.14029309050345765,2.881907092541932
-3.0002068455974533,-0.1409152294529769,2.8808573886492894
-2.9995784642285983,-0.14153731276026782,2.8798031345796127
-2.9989500828597433,-0.14215934017969215,2.878744331998047
-2.9983217014908887,-0.14278131146563375,2.8776809825769223
-2.9976933201220337,-0.14340322637250003,2.876613087995745
-2.997064938753179,-0.14402508465471878,2.8755406499412066
-2.996436557384324,-0.144646886066742,2.8744636701071697
-2.995808176015469,-0.1452686303630428,2.873382150194674
-2.9951797946466145,-0.14589031729811683,2.872296091911929
-2.9945514132777595,-0.1465119466264837,2.8712054969743104
-2.9939230319089045,-0.14713351810268452,2.870110367104362
-2.99329465054005,-0.14775503148128316,2.86901070403179
-2.992666269171195,-0.14837648651686774,2.8679065094934586
-2.9920378878023404,-0.14899788296404778,2.8667977852333917
-2.9914095064334854,-0.14961922057745755,2.8656845330027645
-2.9907811250646303,-0.15024049911175333,2.8645667545599074
-2.9901527436957758,-0.15086171832161469,2.863444451670299
-2.9895243623269208,-0.15148287796174592,2.862317626106561
-2.988895980958066,-0.1521039777868731,2.8611862796484626
-2.988267599589211,-0.15272501755174772,2.86005041408291
-2.987639218220356,-0.1533459970111436,2.85891003120395
-2.9870108368515016,-0.15396691591985845,2.8577651328127636
-2.9863824554826466,-0.15458777403271512,2.8566157207176612
-2.9857540741137916,-0.15520857110455918,2.855461796734086
-2.985125692744937,-0.1558293068902604,2.854303362684606
-2.984497311376082,-0.15644998114471387,2.853140420398912
-2.9838689300072274,-0.15707059362283743,2.851972971713817
-2.9832405486383724,-0.1576911440795749,2.8508010184732484
-2.9826121672695174,-0.1583116322698934,2.8496245625282524
-2.981983785900663,-0.1589320579487845,2.8484436057369855
-2.981355404531808,-0.15955242087126595,2.8472581499647105
-2.9807270231629532,-0.16017272079237838,2.8460681970838007
-2.9800986417940982,-0.16079295746718908,2.844873748973728
-2.979470260425243,-0.16141313065078905,2.843674807521068
-2.9788418790563886,-0.1620332400982943,2.842471374619491
-2.9782134976875336,-0.16265328556484737,2.8412634521697613
-2.9775851163186786,-0.16327326680561471,2.8400510420797356
-2.976956734949824,-0.16389318357578816,2.8388341462643583
-2.976328353580969,-0.1645130356305863,2.8376127666456563
-2.9756999722121145,-0.16513282272525154,2.836386905152744
-2.9750715908432595,-0.1657525446150537,2.835156563721808
-2.9744432094744044,-0.166372201055287,2.833921744296115
-2.97381482810555,-0.1669917918012715,2.8326824488260045
-2.973186446736695,-0.16761131660835457,2.8314386792688837
-2.97255806536784,-0.16823077523190824,2.830190437589227
-2.9719296839989853,-0.16885016742733072,2.8289377257585744
-2.9713013026301303,-0.16946949295004773,2.8276805457555225
-2.9706729212612757,-0.1700887515555096,2.826418899565729
-2.9700445398924207,-0.17070794299919478,2.825152789181902
-2.9694161585235657,-0.17132706703660697,2.8238822166038036
-2.968787777154711,-0.1719461234232765,2.8226071838382443
-2.968159395785856,-0.17256511191476168,2.8213276928990747
-2.967531014417001,-0.17318403226664633,2.820043745807191
-2.9669026330481465,-0.17380288423454118,2.818755344590528
-2.9662742516792915,-0.17442166757408534,2.8174624912840516
-2.965645870310437,-0.17504038204094313,2.816165187929764
-2.965017488941582,-0.17565902739080794,2.8148634365766925
-2.964389107572727,-0.17627760337939907,2.8135572392808914
-2.9637607262038723,-0.17689610976246323,2.8122465981054394
-2.9631323448350173,-0.17751454629577595,2.810931515120429
-2.9625039634661627,-0.17813291273513854,2.809611992402973
-2.9618755820973077,-0.1787512088363818,2.8082880320371935
-2.9612472007284527,-0.17936943435536293,2.8069596361142226
-2.960618819359598,-0.17998758904796702,2.8056268067322008
-2.959990437990743,-0.1806056726701085,2.804289545996266
-2.959362056621888,-0.18122368497772842,2.8029478560185583
-2.9587336752530335,-0.18184162572679613,2.8016017389182144
-2.9581052938841785,-0.18245949467331046,2.8002511968213613
-2.957476912515324,-0.18307729157329689,2.798896231861116
-2.956848531146469,-0.18369501618281103,2.7975368461775805
-2.956220149777614,-0.18431266825793582,2.7961730419178403
-2.9555917684087594,-0.18493024755478274,2.7948048212359606
-2.9549633870399044,-0.18554775382949343,2.7934321862929785
-2.95433500567105,-0.1861651868382365,2.792055139256907
-2.9537066243021948,-0.1867825463372113,2.790673682302725
-2.9530782429333398,-0.1873998320826449,2.789287817612379
-2.952449861564485,-0.1880170438307935,2.7878975473747767
-2.95182148019563,-0.1886341813379438,2.7865028737857824
-2.951193098826775,-0.1892512443604105,2.7851037990482173
-2.9505647174579206,-0.18986823265453773,2.783700325371854
-2.9499363360890656,-0.1904851459767004,2.782292454973411
-2.949307954720211,-0.1911019840833014,2.780880190076554
-2.948679573351356,-0.19171874673077488,2.779463532911886
-2.948051191982501,-0.19233543367558362,2.7780424857169512
-2.9474228106136464,-0.19295204467422025,2.7766170507362262
-2.9467944292447914,-0.19356857948320869,2.7751872302211167
-2.9461660478759364,-0.19418503785910163,2.7737530264299557
-2.945537666507082,-0.19480141955848193,2.772314441628002
-2.944909285138227,-0.1954177243379641,2.770871478087429
-2.9442809037693722,-0.19603395195419118,2.7694241380873312
-2.9436525224005172,-0.1966501021638385,2.767972423913711
-2.943024141031662,-0.19726617472361063,2.7665163378594833
-2.9423957596628076,-0.1978821693902428,2.7650558822244675
-2.9417673782939526,-0.19849808592050228,2.7635910593153814
-2.9411389969250976,-0.19911392407118592,2.762121871445844
-2.940510615556243,-0.1997296835991215,2.760648320936369
-2.939882234187388,-0.2003453642611691,2.759170410114357
-2.9392538528185335,-0.20096096581421835,2.7576881413140995
-2.9386254714496785,-0.20157648801519173,2.756201516876768
-2.9379970900808234,-0.20219193062104174,2.754710539150415
-2.937368708711969,-0.2028072933887524,2.753215210489971
-2.936740327343114,-0.20342257607534048,2.751715533257234
-2.9361119459742593,-0.20403777843785265,2.7502115098208746
-2.9354835646054043,-0.2046529002333691,2.7487031425564243
-2.9348551832365493,-0.20526794121900044,2.747190433846278
-2.9342268018676947,-0.2058829011518892,2.7456733860796882
-2.9335984204988397,-0.20649777978921133,2.7441520016527585
-2.9329700391299847,-0.2071125768881734,2.742626282968443
-2.93234165776113,-0.2077272922060143,2.741096232436543
-2.931713276392275,-0.20834192550000652,2.7395618524736984
-2.9310848950234205,-0.2089564765274531,2.7380231455033917
-2.9304565136545655,-0.2095709450456914,2.7364801139559347
-2.9298281322857105,-0.21018533081209004,2.7349327602684737
-2.929199750916856,-0.21079963358405027,2.733381086884981
-2.928571369548001,-0.21141385311900746,2.7318250962562485
-2.9279429881791463,-0.21202798917442806,2.7302647908398914
-2.9273146068102913,-0.21264204150781327,2.7287001731003366
-2.9266862254414363,-0.21325600987669605,2.727131245508823
-2.9260578440725817,-0.21386989403864248,2.7255580105433994
-2.9254294627037267,-0.21448369375125317,2.723980470688912
-2.9248010813348717,-0.21509740877216088,2.7223986284370114
-2.924172699966017,-0.21571103885903167,2.720812486286144
-2.923544318597162,-0.21632458376956656,2.7192220467415424
-2.9229159372283076,-0.2169380432614984,2.7176273123152335
-2.9222875558594525,-0.2175514170925955,2.716028285526021
-2.9216591744905975,-0.21816470502065877,2.7144249688994937
-2.921030793121743,-0.2187779068035229,2.7128173649680143
-2.920402411752888,-0.21939102219905807,2.7112054762707145
-2.919774030384033,-0.22000405096516712,2.709589305353497
-2.9191456490151784,-0.2206169928597872,2.7079688547690277
-2.9185172676463234,-0.221229847640891,2.7063441270767292
-2.917888886277469,-0.22184261506648387,2.704715124842783
-2.9172605049086138,-0.22245529489460744,2.7030818506401193
-2.9166321235397588,-0.2230678868833366,2.7014443070484178
-2.916003742170904,-0.22368039079078092,2.699802496654101
-2.915375360802049,-0.22429280637508608,2.698156422050329
-2.914746979433194,-0.22490513339443127,2.6965060858369982
-2.9141185980643396,-0.22551737160703073,2.6948514906207386
-2.9134902166954846,-0.226129520771135,2.6931926390149012
-2.91286183532663,-0.22674158064502808,2.6915295336395655
-2.912233453957775,-0.22735355098703097,2.689862177121525
-2.91160507258892,-0.22796543155549873,2.688190572094291
-2.9109766912200654,-0.2285772221088218,2.686514721198086
-2.9103483098512104,-0.22918892240542754,2.684834627079834
-2.909719928482356,-0.2298005322037772,2.6831502923931647
-2.909091547113501,-0.23041205126236947,2.681461719798403
-2.908463165744646,-0.23102347933973758,2.679768911962571
-2.9078347843757912,-0.23163481619445073,2.678071871559378
-2.9072064030069362,-0.23224606158511535,2.676370601269217
-2.906578021638081,-0.23285721527037276,2.6746651037791636
-2.9059496402692266,-0.23346827700890047,2.672955381782972
-2.9053212589003716,-0.2340792465594136,2.671241437981063
-2.904692877531517,-0.23469012368066192,2.6695232750805338
-2.904064496162662,-0.23530090813143345,2.6678008957951365
-2.903436114793807,-0.2359115996705515,2.6660743028452885
-2.9028077334249525,-0.23652219805687605,2.664343498958063
-2.9021793520560974,-0.2371327030493052,2.66260848686718
-2.901550970687243,-0.23774311440677215,2.6608692693130105
-2.900922589318388,-0.23835343188824884,2.6591258490425638
-2.900294207949533,-0.23896365525274293,2.657378228809489
-2.8996658265806783,-0.23957378425929932,2.655626411374072
-2.8990374452118233,-0.24018381866700142,2.653870399503222
-2.8984090638429683,-0.24079375823496868,2.6521101959704767
-2.8977806824741137,-0.24140360272235803,2.6503458035559957
-2.8971523011052587,-0.24201335188836523,2.64857722504655
-2.896523919736404,-0.24262300549222193,2.6468044632355276
-2.895895538367549,-0.2432325632931993,2.645027520922919
-2.895267156998694,-0.243842025050605,2.643246400915321
-2.8946387756298395,-0.24445139052378462,2.641461106025929
-2.8940103942609845,-0.24506065947212302,2.639671639074529
-2.8933820128921295,-0.24566983165504197,2.6378780028875
-2.892753631523275,-0.2462789068320014,2.6360802002978065
-2.89212525015442,-0.24688788476250081,2.634278234144989
-2.8914968687855653,-0.24749676520607644,2.6324721072751696
-2.8908684874167103,-0.2481055479223047,2.630661822541038
-2.8902401060478553,-0.24871423267079928,2.628847382801853
-2.8896117246790007,-0.24932281921121266,2.627028790923438
-2.8889833433101457,-0.24993130730323723,2.6252060497781686
-2.8883549619412907,-0.2505396967066031,2.62337916224498
-2.887726580572436,-0.2511479871810793,2.6215481312093547
-2.887098199203581,-0.2517561784864751,2.6197129595633166
-2.8864698178347266,-0.2523642703826374,2.6178736502054347
-2.8858414364658715,-0.2529722626294541,2.616030206040807
-2.8852130550970165,-0.2535801549868509,2.614182629981068
-2.884584673728162,-0.25418794721479304,2.612330924944377
-2.883956292359307,-0.25479563907328684,2.6104750938554124
-2.8833279109904524,-0.2554032303223761,2.608615139645372
-2.8826995296215974,-0.2560107207221465,2.6067510652519625
-2.8820711482527424,-0.25661811003272195,2.604882873619403
-2.881442766883888,-0.25722539801426636,2.6030105676984134
-2.8808143855150328,-0.257832584426985,2.6011341504462098
-2.8801860041461778,-0.25843966903112187,2.5992536248265052
-2.879557622777323,-0.2590466515869612,2.5973689938095013
-2.878929241408468,-0.2596535318548289,2.5954802603718803
-2.8783008600396136,-0.2602603095950894,2.5935874274968094
-2.8776724786707586,-0.26086698456814944,2.5916904981739255
-2.8770440973019036,-0.261473556534455,2.589789475399339
-2.876415715933049,-0.26208002525449264,2.587884362175627
-2.875787334564194,-0.2626863904887913,2.5859751615118216
-2.8751589531953394,-0.2632926519979186,2.5840618764234176
-2.8745305718264844,-0.2638988095424853,2.5821445099323546
-2.8739021904576294,-0.2645048628831415,2.580223065067023
-2.873273809088775,-0.2651108117805788,2.578297544862255
-2.87264542771992,-0.2657166559955312,2.5763679523593153
-2.872017046351065,-0.2663223952887726,2.574434290605905
-2.8713886649822102,-0.26692802942111854,2.572496562656151
-2.8707602836133552,-0.2675335581534272,2.5705547715706007
-2.8701319022445,-0.26813898124659735,2.5686089204162217
-2.8695035208756456,-0.2687442984615691,2.566659012266394
-2.8688751395067906,-0.269349509559326,2.564705050200903
-2.868246758137936,-0.2699546143008916,2.5627470373059413
-2.867618376769081,-0.27055961244733323,2.560784976674093
-2.866989995400226,-0.2711645037597589,2.558818871404342
-2.8663616140313715,-0.271769287999319,2.5568487246020593
-2.8657332326625164,-0.2723739649272074,2.5548745393789947
-2.865104851293662,-0.2729785343046585,2.552896318853282
-2.864476469924807,-0.27358299589295115,2.5509140661494247
-2.863848088555952,-0.2741873494534052,2.5489277843982974
-2.8632197071870973,-0.2747915947473834,2.546937476737139
-2.8625913258182423,-0.27539573153629227,2.5449431463095427
-2.8619629444493873,-0.2759997595815802,2.542944796265459
-2.8613345630805327,-0.2766036786447382,2.5409424297611904
-2.8607061817116777,-0.2772074884873019,2.538936049959374
-2.860077800342823,-0.2778111888708481,2.536925660028996
-2.859449418973968,-0.27841477955699867,2.534911263145367
-2.858821037605113,-0.27901826030741744,2.5328928624901335
-2.8581926562362585,-0.2796216308838117,2.530870461251264
-2.8575642748674035,-0.2802248910479336,2.5288440626230426
-2.856935893498549,-0.2808280405615769,2.5268136698060717
-2.856307512129694,-0.2814310791865811,2.524779286007258
-2.855679130760839,-0.282034006684828,2.5227409144398143
-2.8550507493919843,-0.2826368228182433,2.5206985583232537
-2.8544223680231293,-0.2832395273487981,2.518652220883377
-2.8537939866542743,-0.28384212003850606,2.516601905352278
-2.8531656052854197,-0.28444460064942517,2.514547614968334
-2.8525372239165647,-0.2850469689436589,2.5124893529761962
-2.85190884254771,-0.28564922468335335,2.510427122626795
-2.851280461178855,-0.28625136763070075,2.5083609271773204
-2.85065207981,-0.2868533975479367,2.506290769891232
-2.8500236984411456,-0.2874553141973413,2.5042166540382462
-2.8493953170722905,-0.2880571173412408,2.502138582894328
-2.848766935703436,-0.28865880674200434,2.5000565597416933
-2.848138554334581,-0.28926038216204786,2.497970587868796
-2.847510172965726,-0.28986184336383103,2.4958806705703314
-2.8468817915968714,-0.29046319010985855,2.493786811147225
-2.8462534102280164,-0.2910644221626816,2.4916890129066256
-2.8456250288591614,-0.2916655392848953,2.489587279161907
-2.844996647490307,-0.29226654123914036,2.487481613232659
-2.8443682661214518,-0.2928674277881041,2.4853720184446777
-2.8437398847525968,-0.29346819869451807,2.483258498129969
-2.843111503383742,-0.29406885372115965,2.4811410556267393
-2.842483122014887,-0.2946693926308531,2.4790196942793847
-2.8418547406460326,-0.295269815186467,2.4768944174384977
-2.8412263592771776,-0.2958701211509173,2.474765228460849
-2.8405979779083226,-0.29647031028716503,2.4726321307093926
-2.839969596539468,-0.29707038235821714,2.470495127553256
-2.839341215170613,-0.29767033712712815,2.468354222367731
-2.8387128338017584,-0.2982701743569972,2.466209418534279
-2.8380844524329034,-0.2988698938109715,2.4640607194405115
-2.8374560710640484,-0.2994694952522436,2.4619081284801987
-2.836827689695194,-0.3000689784440525,2.4597516490532563
-2.836199308326339,-0.30066834314968527,2.457591284565739
-2.835570926957484,-0.3012675891324744,2.4554270384298396
-2.8349425455886292,-0.3018667161557994,2.453258914063884
-2.8343141642197742,-0.30246572398308796,2.451086914892319
-2.8336857828509197,-0.30306461237781307,2.448911044345716
-2.8330574014820646,-0.3036633811034966,2.446731305860755
-2.8324290201132096,-0.3042620299237065,2.444547702880233
-2.831800638744355,-0.30486055860205796,2.4423602388530474
-2.8311722573755,-0.30545896690221497,2.4401689172341894
-2.8305438760066455,-0.30605725458788724,2.4379737414847513
-2.8299154946377905,-0.30665542142283386,2.435774715071905
